Customer ID,Gender,Age,Married,Number of Dependents,Zip Code,Satisfaction Score,Referred a Friend,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Offer A,Offer B,Offer C,Offer D,Offer E,Cable,DSL,Fiber Optic,Month-to-Month,One Year,Two Year,Bank Withdrawal,Credit Card,Mailed Check
9237-HQITU,1.0,44.0,1.030969496862336,0.0,4.0,3.4937667191556576,1.0,1.0,71.0,0.0,0.0,0.0,1.0,25.0,0.0,1.0,0.0,0.5752955117681587,1.0,1.0,0.9598037066370929,0.0,0.0,49.35,3515.25,0.0,100.0,0.0,3615.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7943-RQCHR,0.0,29.0,1.0,5.0,3.0,5.000411183474141,1.0,3.0,53.0,1.0,32.528153487022294,0.348185081939564,1.0,56.262530605578306,0.0,0.46650668881329027,1.0,0.0,0.0,0.6927348158206986,1.0,1.0,0.0,60.6,3297.0,0.0,0.0,1695.47,4992.47,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4450-DLLMH,0.5167327232457284,44.677055235388416,0.743561568241808,1.0103900952758609,3.9574384303609946,4.0236676048024735,0.7321779306898735,5.0,65.0,1.0,33.47,0.35929586061290764,0.0,0.0,0.0,0.021494259827124496,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.85,1267.05,0.0,0.0,2175.55,3442.5999999999995,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7394-FKDNK,0.0,70.0,0.0,0.0,3.0,3.0,0.0,0.0,2.7822291978800706,1.0,31.13,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8818517973610802,1.0,69.65,69.65,0.0,0.014994679110020392,31.13,100.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0771-CHWSK,1.0,50.877147502854086,1.0147252165672258,0.7654850424217925,3.313151116317391,3.0,1.0,8.0,67.0,1.0,28.06,1.0,1.0,15.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,70.9,4677.1,0.0,0.0,1880.02,6557.120000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5099-BAILX,1.0,59.10317484377204,0.0,0.0,1.0,4.0,0.0,0.0,32.0,1.0,1.12,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9273423817954172,1.0,81.1,2765.793554794944,19.25,0.0,35.84,2782.3796454290373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3055-OYMSE,0.0,49.0,0.0,0.0,4.983345401103158,3.0,0.0,0.0,1.0,1.0,16.15,1.0,1.0,12.0,0.0,0.0,0.14358466602172337,-0.2541859262010061,1.0,0.7971141820118685,1.0,1.0,1.0,93.85,93.89119499384293,0.0,0.0,16.15,110.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
6685-XSHHU,1.0,27.0,0.0,0.0,5.0,4.0,0.0,0.0,27.0,1.0,47.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034457355232901096,0.0,0.0,0.0,0.0,19.85,470.0,0.0,0.0,1286.55,1756.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
7798-JVXYM,1.0,42.0,0.0,0.0,2.0,4.0,0.0,0.6163958580336522,58.0,1.0,2.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.45,1513.6,0.0009609596983636004,0.0,138.04,1651.64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3050-GBUSH,0.5080987525675784,40.0,1.0,0.0,3.0,5.0,1.0,3.952838281409578,10.627356867483314,1.0,28.47,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.2472583712673596,0.0,0.0,0.0,70.5,294.2,0.0,10.034580667379405,113.88,418.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5896-NPFWW,0.0,28.0,0.0,0.0,4.357169525359998,3.0,-0.0030463663806054656,0.0,36.6121139665766,1.0,26.49,0.0,0.0,0.0,0.0,0.0,0.11402782482094936,0.0,0.0,-0.06309090861270862,0.0,0.0,0.0,19.85,784.25,0.0,0.0,980.13,1764.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3454-JFUBC,0.5018807388387803,47.0,0.0,0.0,4.0,4.0,0.0,0.0,65.5627190033693,1.0,27.030231433160182,1.0,1.0,23.0,0.0,0.0,1.0,1.0770380381984301,1.0,1.0,1.0,1.0,1.0,104.65,6889.8,0.0,0.0,1660.8,8550.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2400-FEQME,0.0,26.0,1.0,3.0,4.074482272945957,3.0,1.0,9.0,72.0,1.0,34.69,1.0,1.1166544628189765,59.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,115.6,8220.4,0.0,140.0,2497.68,10858.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
8988-ECPJR,0.506103787037655,42.72845961521505,0.04190440280475277,0.4537453184218607,5.0,3.0,0.0,0.0,8.0,1.0,17.3,1.0,1.0,41.0,0.0,0.0,0.0,0.0,0.20668499986460542,0.0,0.0,0.9240202608016872,0.7614803681799165,76.82003737504587,632.2,0.0,0.0,138.4,770.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
3999-QGRJH,0.5072115769382638,60.0,1.0,0.0,3.0,5.0,1.0,7.0,22.541182732433555,1.0,6.64,0.0,0.1031627294466485,0.0,-0.36387585085797564,0.0,0.0,-0.21694294734075725,0.0,0.0,0.0,0.0,1.0,20.3,20.3,0.0,0.0,6.64,26.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7845-URHJN,1.0,21.0,1.0,1.0,3.0,4.258677716248646,1.0,6.0,45.0,1.0,17.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012943380158422668,0.0,19.2,903.7,0.0,0.0,775.35,1679.0500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3761-FLYZI,0.0,75.0,1.0,0.0,4.0,3.0,1.0,1.0,8.0,1.0,46.05,1.0,0.9459500588246054,22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,84.0,613.4,0.0,0.0,368.4,981.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
9929-PLVPA,0.0,57.444568178468835,0.0,-0.3892434271551706,3.0,3.0,0.0,0.0,28.0,0.7551123036776382,38.97,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,59.55,1646.45,0.0,0.0055502162259442045,1091.16,2737.61,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3489-VSFRD,1.0,52.0,0.0,0.0,18.0,3.0,0.0,0.0,55.044674041561876,1.0,20.44,1.0,1.0,27.182648648449227,0.3900690364297043,1.0,0.0,0.7154553360706412,1.0,1.0,0.8067210468368943,1.0,1.0,104.7,7220.300317170015,0.0,0.0,1410.36,8630.710000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2832-KJCRD,0.0,58.0,1.0,0.0,3.87044154096273,5.0,1.0,1.0,54.0,1.0,34.12801355574593,0.0,0.0,0.0,0.0,0.1535077146203202,0.0,0.0,0.0,0.0,-0.13950349082138713,0.0,0.0,20.05,1102.4,0.0,0.0,1766.88,2869.28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5997-OPVFA,0.0,64.0,0.0,0.0,4.563090945174725,3.0,0.0,0.0,66.0,0.0,0.0,0.0,1.0,29.0,1.0,1.0,1.0,0.3698773004481619,0.0,-0.01982812280113372,-0.08908028871199286,0.0,1.0,47.4,3177.25,0.0,0.0,0.0,3177.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3768-VHXQO,0.0,9.183243932634966,0.0,0.0,2.0,3.0,0.05313593198905924,0.0,1.0,1.0,38.81,0.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,70.7,70.7,0.0,0.0,38.81,109.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6341-JVQGF,0.0,45.79609265176639,1.0,1.0,2.0,4.0,0.8715400965889673,1.0,71.0,1.0,19.49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05173571113950093,0.0,0.0,0.0,0.0,24.7,1810.55,0.0,0.0,1383.7973925448478,3194.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2082-CEFLT,0.0,44.46788486276148,0.057914903386689344,3.0,2.4451855526373407,5.0,0.0,0.0,6.0,1.0,30.01,0.0,0.0,0.0,0.0,0.0,-0.022581507627011332,0.0,0.0,0.0,0.0,0.0,0.0,19.0,105.5,0.0,0.0,180.06,285.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3162-ZJZFU,0.4965270459878781,35.0,0.0,0.0,2.0,3.0,0.0,0.0,39.0,0.0,-3.0973628569947387,0.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0199742419155116,1.0,1.0,1.0,50.75,2011.4,0.0,0.0,0.0,2011.4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4030-VPZBD,1.0,25.0,1.0,1.0,1.0,4.0,0.0,0.0,71.0,1.0,25.45,1.0,1.0,59.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,114.0,8175.9,0.0,0.0,1806.95,9982.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
4248-HCETZ,0.505567948345539,27.0,1.0,0.0,4.0,2.901098804116344,0.9686054176014627,3.8492891621850127,28.0,1.0,33.63,0.19544973101523277,1.0,48.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4287538929088797,54.35,1426.45,0.0,30.0,941.64,2398.09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7054-LGEQW,0.0,65.0,0.0,0.12975211986623392,5.0,3.8328273504029555,0.0,0.0,72.0,1.0596499815802964,26.87,1.0,1.0,20.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8507031299282407,112.18431340265292,7774.05,0.0,0.0,1934.6309932711338,9708.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
9351-LZYGF,0.0,70.0,0.0,0.0,27.0,1.0,-0.006809373345257719,-1.0660082235810202,30.588074111085945,0.9617016073508786,21.344572592181272,0.526553509518796,0.6141202983762833,5.385978483294817,0.24947645019616632,0.3066557997759555,0.3125944444445373,0.179100689033299,0.5353971392392927,0.48490892363805493,0.27282155644312966,0.5068822447642887,0.7147336704537112,63.29865953395332,2142.718897888709,2.39424794411084,6.308696580237753,744.6550342894894,2891.2950067306188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9699-UBQFS,0.5033435610323732,22.0,0.0,0.0,4.199778850234275,3.3098731156193724,0.0,0.0,1.0,1.0,26.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010871545242253866,-0.1163242801416623,0.0,-0.00998786949877517,0.0,19.2,19.2,0.0,0.0,26.352220095237122,45.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0613-WUXUM,0.0,61.0,0.0,3.0,4.817945502409966,3.0,0.0,0.0,23.0,1.0,25.85,0.1668633443782045,0.9360938595544946,53.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,49.45,1119.35,0.0,0.0,594.5500000000001,1713.9174485568565,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0733-VUNUW,0.0,34.0,0.0,0.0,3.0,3.0,0.0,0.0,53.0,0.0,0.0,-0.45399224105944824,1.0,25.0,1.0,1.0,0.21310636059558374,1.0,1.0,0.0,0.0,0.977979068493174,1.0,53.6,2879.2,0.0,0.0,397.3338104487417,3276.5392450851914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6380-ARCEH,0.5133758241882691,39.0,1.0,0.0,4.878599358823109,1.0,1.0,5.0,65.0,1.0,49.33,1.0,1.0,16.0,1.0,1.0,1.0,0.0,0.0,0.10415091444464075,0.0,1.0,0.0,91.25950878864009,5769.6,18.72,-0.00631717547403543,3206.45,8957.33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3982-JGSFD,0.5027416023813323,60.833333234778756,0.5427591262523697,-0.25362388508482625,3.0,1.0,0.5134413363313663,1.0,53.0,0.8833765485046889,21.67,1.0,1.0,6.0,0.7617428471582139,0.0,0.0,1.0,0.0,0.0,-0.07067394058158938,0.0,1.0,60.05,3229.65,0.0,100.0,1148.51,4478.16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
7225-IILWY,1.0,20.0,1.0,1.0,4.0,4.263643817482289,0.9888757709895,4.301525536207901,5.0,1.0,8.04,0.0,0.0,12.49526646043529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02983210425865647,0.2363925530403761,22.29641697675851,86.05,0.0,0.0,40.2,126.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9426-SXNHE,1.0,20.0,0.0,0.0,3.564953435864049,4.0,0.0,0.0,11.0,1.0,23.189436858695856,0.0,1.0,27.0,0.0,1.0,0.0,0.0,0.0,0.19394888802256005,0.0,1.0,1.0,75.9,868.2409982889153,1.825394584855462,0.0,149.05,1015.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1686-STUHN,0.5060295444170021,41.96723529542924,1.0,1.0,3.0982324550584366,4.858722460637115,1.0,10.0,21.0,1.0,18.0,0.0,0.0,0.0,0.0,0.03472414237068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,350.1,0.0,0.0,378.0,728.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7816-VGHTO,1.0,36.0,1.0,0.0,4.0,1.0,0.970637359668556,2.8801227776675056,13.0,1.2864366627616206,30.55,1.0,1.0,28.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,102.25,1359.0,0.0,0.0,397.15876052297153,1756.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5804-HYIEZ,1.0,33.0,0.0,0.0,4.0,3.0,0.0,0.0,25.0,1.0,13.36,0.0,0.0,0.0,0.0,0.1192707592216426,0.0,0.09248603483317808,0.0,0.0,0.003519549608567041,0.0,0.0,20.6,541.4782661882998,0.0,0.0,334.0,875.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6184-DYUOB,0.5073296383358917,44.81013654262756,1.0234069190302908,1.1552686763301294,4.0,3.903364553899308,1.0,3.0,47.0,1.0,17.216852067666043,1.0,0.0,0.0,0.0,0.0,0.0,0.025321501648000316,0.0,0.0,0.0,0.0,0.0,24.55,1160.45,0.0029981489600912903,0.0,736.96,1897.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5130-YPIRV,1.0,65.0,0.0,0.0,4.255563137160921,4.0,0.0,0.0,3.0,1.0,37.78,1.0,1.0,28.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,92.12688322576636,335.75,0.0,0.0,113.34,449.09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2091-RFFBA,1.0,44.0,0.0,0.0,3.0,5.0,0.0,0.0,27.0,1.0,21.66,0.12801277731313343,0.0,-5.120483126713296,0.0,0.0009306565173052561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,595.05,0.0,0.0,584.82,1179.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5494-HECPR,1.0,40.0,1.0,1.0,4.0,3.0,1.0205614600024864,7.0,53.0,0.9338207895534687,3.78,1.0,1.0,27.0,0.0,1.0,1.0,0.0,1.0,1.0,0.8967202220989877,1.0,1.0,105.25,5573.713178631688,0.0,2.5764120921427063,200.34,5776.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4522-XRWWI,1.0,38.921638327575465,0.0,0.0,3.0,4.0,0.0,-0.061270324876776305,11.0,1.0,28.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005945621519292357,0.0,20.25,208.0,0.0,0.0,314.82,522.8199999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7369-TRPFD,1.0,68.0,0.9936460000354819,0.0,3.0,3.0,1.0,3.0,29.396598961972842,1.0,21.96861192523054,1.0,1.0,12.511320982655658,0.0,1.0,0.0,1.0,1.0,0.5426750842798455,0.0,1.0,0.0,107.05,3251.1356420204397,0.0,0.0,551.1999999999999,3802.3382069808176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
7410-OIEDU,1.0,53.900280539178475,0.0,2.0,4.0,3.0,0.0,0.0,46.5410759949564,1.0,25.25,0.0,1.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,55.3,2654.05,0.0,0.0,1186.75,3840.8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3199-XGZCY,1.0,67.0,0.0,0.0,1.0,3.016587547051102,0.0,0.0,32.0,1.0,25.45,1.0,1.0,14.584570638192801,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9545033556059608,1.0,98.04762178124491,3019.25,0.0,-0.0009006629151181583,814.4,3833.65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0104-PPXDV,1.0,23.0,0.0,0.0,4.0,1.0,0.0,0.0,38.73009313264414,0.0,0.0,0.1408444624409132,1.0,59.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,39.3,2111.45,0.0,80.0,0.0,2191.45,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0564-MUUQK,0.5105520748127945,44.192163617791884,1.0479668883202242,1.0140004375257463,4.0,3.0,1.0,5.0,68.0,1.0,22.83,0.4104272682626987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.773470149204364,1728.2,0.0,0.0,1552.4399999999998,3280.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
7826-VVKWT,1.0,46.0,0.0,0.0,3.0,3.8850274967280423,0.0,0.0,69.0,1.0,3.24,1.0,1.0,26.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,81.5,5553.25,0.0,0.0,223.56,5776.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5840-NVDCG,1.0,31.0,0.0,0.7236291458397004,4.0914448386964875,3.0,0.0,0.0,26.0,1.0,31.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023145023637506798,0.0,20.9,518.3,0.015817869391344073,0.0,824.98,1343.28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3224-DFQNQ,0.0,63.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,24.11834415637172,0.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.15,50.15,0.0,50.0,38.33,138.48000000000002,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6112-KTHFQ,0.0,53.0,1.0,0.0,3.0,4.0,0.9733831804961548,4.219516607930716,35.94415238403329,0.9379630429726582,22.207292388497514,0.39666832096525184,0.5459137051567547,6.451047557202852,0.16877152510343424,0.3434459044432169,0.35576309476562995,0.25678766797414554,0.5002150992512346,0.47761743402385115,0.34657447188360935,0.4565104378378677,0.5500706787162954,58.3333942738462,2339.6852206639,2.176247032899165,6.490320644689379,778.5934605615622,3122.5925906037783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4931-TRZWN,0.5135121026672905,44.21250922661625,0.4707334211562514,0.7556811876923943,4.0,3.0,0.42315065228546783,1.0,40.0,1.0,29.415827849983728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,780.1,45.6,0.0,1254.799455147624,1989.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
